gene	mean	median	longest_isoform	merged
ENSG00000206979.1	73	73	73	73
ENSG00000291054.1	1685	1803	2222	3514
ENSG00000232379.1	386	386	386	386
ENSG00000234062.11	1121	1121	1121	1121
ENSG00000237307.2	2678	2678	2678	2678
ENSG00000165370.3	8032	8032	8032	8032
ENSG00000214748.2	78	78	78	78
ENSG00000237584.1	579	579	579	579
ENSG00000224765.2	554	554	686	800
ENSG00000156925.12	2984	2984	4001	4571
ENSG00000283692.2	1746	1746	1746	1746
ENSG00000239579.3	283	283	283	283
ENSG00000229562.1	1724	1724	1724	1724
ENSG00000222114.1	104	104	104	104
ENSG00000252163.1	278	278	278	278
ENSG00000183981.8	951	951	951	951
ENSG00000214930.2	1207	1207	1207	1207
ENSG00000285989.1	303	303	303	303
ENSG00000129682.16	12033	18769	19575	20268
ENSG00000232183.1	142	142	142	142
ENSG00000207800.3	83	83	83	83
ENSG00000226031.5	716	716	849	1145
ENSG00000235975.1	718	718	718	718
ENSG00000173954.8	343	343	343	343
ENSG00000232549.1	786	786	786	786
ENSG00000101981.12	2036	2036	2800	2800
ENSG00000101977.22	3472	3813	3945	4540
ENSG00000238485.1	104	104	104	104
ENSG00000101974.15	6606	6924	7019	7175
ENSG00000221375.1	123	123	123	123
ENSG00000252719.1	131	131	131	131
ENSG00000207633.3	84	84	84	84
ENSG00000203933.3	1279	1279	1279	1279
ENSG00000233145.1	582	582	582	582
ENSG00000214653.4	1137	1137	1137	1137
ENSG00000241248.3	296	296	296	296
ENSG00000230707.3	1234	1234	1234	1234
ENSG00000231110.1	582	582	582	582
ENSG00000224942.1	1226	1226	1226	1226
ENSG00000275268.1	61	61	61	61
ENSG00000225758.1	409	409	409	409
ENSG00000134595.9	2085	2085	2085	2085
ENSG00000230668.2	380	380	380	380
ENSG00000203930.13	6349	4495	21234	26291
ENSG00000288642.1	789	789	789	789
ENSG00000221081.1	48	48	48	48
ENSG00000229269.1	217	217	217	217
ENSG00000227234.2	466	466	466	466
ENSG00000182195.9	3895	3895	3895	3895
ENSG00000207041.1	107	107	107	107
ENSG00000214925.3	370	370	370	370
ENSG00000277215.2	2750	1982	5439	6320
ENSG00000198573.7	408	408	408	408
ENSG00000213423.4	946	946	946	946
ENSG00000227779.1	285	285	285	285
ENSG00000198021.8	418	418	418	418
ENSG00000203926.5	408	408	408	408
ENSG00000223438.1	681	681	681	681
ENSG00000196406.4	682	682	682	682
ENSG00000165509.13	1507	1498	1932	2763
ENSG00000155495.9	2670	2670	4256	4256
ENSG00000288098.1	2681	2681	2681	2681
ENSG00000236205.1	1005	1005	1005	1005
ENSG00000225469.3	1124	1124	1124	1124
ENSG00000250625.1	1139	1139	1139	1139
ENSG00000046774.10	1994	1994	1994	1994
ENSG00000275508.1	1197	1197	1197	1197
ENSG00000201000.1	119	119	119	119
ENSG00000189326.5	506	506	560	646
ENSG00000202473.1	331	331	331	331
ENSG00000199878.1	344	344	344	344
ENSG00000227303.1	623	623	623	623
ENSG00000226064.1	610	610	610	610
ENSG00000235539.1	917	917	917	917
ENSG00000230130.1	764	764	764	764
ENSG00000189252.4	590	590	590	590
ENSG00000179542.16	6879	8545	8736	9238
ENSG00000213924.3	1210	1210	1210	1210
ENSG00000268988.2	707	707	707	707
ENSG00000225970.1	318	318	318	318
ENSG00000235729.1	343	343	343	343
ENSG00000276380.2	1185	1185	1185	1185
ENSG00000224630.2	247	247	247	247
ENSG00000235598.1	562	562	562	562
ENSG00000215054.3	884	884	884	884
ENSG00000201912.1	330	330	330	330
ENSG00000233548.1	313	313	313	313
ENSG00000234712.1	378	378	378	378
ENSG00000203923.5	697	697	697	697
ENSG00000231093.1	1855	1855	1855	1855
ENSG00000286085.1	2805	2805	2805	2805
ENSG00000270709.1	248	248	248	248
ENSG00000279585.1	1065	1065	1065	1065
ENSG00000185985.11	8046	8046	8421	11884
ENSG00000252219.2	77	77	77	77
ENSG00000216075.1	77	77	77	77
ENSG00000216005.1	77	77	77	77
ENSG00000215943.1	75	75	75	75
ENSG00000216098.1	77	77	77	77
ENSG00000216064.1	79	79	79	79
ENSG00000216056.1	79	79	79	79
ENSG00000201594.1	117	117	117	117
ENSG00000234748.1	514	514	514	514
ENSG00000226388.1	1376	1376	1376	1376
ENSG00000231686.1	988	988	988	988
ENSG00000235699.3	451	451	451	451
ENSG00000224440.2	449	449	449	449
ENSG00000289591.2	1411	1411	1411	1411
ENSG00000225660.1	135	135	135	135
ENSG00000271660.1	310	310	310	310
ENSG00000284377.2	1506	1506	1506	1506
ENSG00000216171.1	84	84	84	84
ENSG00000207871.2	84	84	84	84
ENSG00000207873.1	129	129	129	129
ENSG00000207984.1	127	127	127	127
ENSG00000207731.1	124	124	124	124
ENSG00000207969.1	94	94	94	94
ENSG00000207589.1	115	115	115	115
ENSG00000252583.2	80	80	80	80
ENSG00000212013.1	91	91	91	91
ENSG00000212014.1	75	75	75	75
ENSG00000208000.1	94	94	94	94
ENSG00000207641.1	74	74	74	74
ENSG00000207868.1	98	98	98	98
ENSG00000287017.1	661	661	661	661
ENSG00000207866.1	88	88	88	88
ENSG00000207867.1	88	88	88	88
ENSG00000274579.1	123	123	123	123
ENSG00000228855.1	298	298	298	298
ENSG00000227505.1	298	298	298	298
ENSG00000271175.1	242	242	242	242
ENSG00000202051.1	106	106	106	106
ENSG00000287796.1	3691	3691	3691	3691
ENSG00000227083.1	534	534	534	534
ENSG00000268066.5	1925	1925	2005	2102
ENSG00000274086.1	127	127	127	127
ENSG00000102081.16	3522	4037	4484	6824
ENSG00000236337.1	343	343	343	343
ENSG00000176988.9	1011	1011	1011	1011
ENSG00000201285.1	116	116	116	116
ENSG00000219507.4	514	514	514	514
ENSG00000233467.2	865	865	865	865
ENSG00000176970.8	721	721	721	721
ENSG00000237741.1	388	388	388	388
ENSG00000155966.14	7756	7313	13748	14008
ENSG00000223516.1	443	443	443	443
ENSG00000222313.1	285	285	285	285
ENSG00000242186.2	413	413	567	567
ENSG00000287585.2	443	443	443	443
ENSG00000010404.18	3397	1399	7580	8456
ENSG00000241489.8	5897	5897	9159	9159
ENSG00000238039.1	655	655	655	655
ENSG00000176289.4	376	376	376	376
ENSG00000241769.7	1435	1435	2347	2480
ENSG00000197620.11	1539	1463	2411	5025
ENSG00000283697.3	1256	1256	1256	1256
ENSG00000267978.6	1814	1814	1814	1814
ENSG00000268738.3	1966	1966	1966	1966
ENSG00000269556.9	2095	2662	2720	3118
ENSG00000229322.1	951	951	951	951
ENSG00000185247.15	1873	1873	1902	2063
ENSG00000228833.1	99	99	99	99
ENSG00000223377.1	275	275	275	275
ENSG00000231694.1	96	96	96	96
ENSG00000235254.3	546	546	546	546
ENSG00000171116.7	1963	1963	1963	1963
ENSG00000123584.7	1814	1814	1814	1814
ENSG00000224732.1	942	942	942	942
ENSG00000229829.1	475	475	475	475
ENSG00000280752.1	685	685	685	685
ENSG00000230899.1	476	476	476	476
ENSG00000156009.10	1992	2084	2112	2363
ENSG00000197021.9	1289	1324	1440	1941
ENSG00000283463.2	1256	1256	1256	1256
ENSG00000235703.7	3640	3896	4761	6652
ENSG00000183171.5	2143	2143	2143	2143
ENSG00000252454.3	80	80	80	80
ENSG00000234825.3	1822	1822	1822	1822
ENSG00000013619.15	4673	4668	5148	5758
ENSG00000171100.16	3183	3178	3519	3735
ENSG00000063601.17	3231	3581	4536	4645
ENSG00000102181.21	2613	3493	3742	3745
ENSG00000228728.1	494	494	494	494
ENSG00000230153.5	520	520	520	520
ENSG00000222796.1	94	94	94	94
ENSG00000029993.15	2159	2159	3507	3693
ENSG00000230508.1	591	591	591	591
ENSG00000270916.1	116	116	116	116
ENSG00000212595.1	112	112	112	112
ENSG00000265789.1	105	105	105	105
ENSG00000234696.1	1620	1620	1620	1620
ENSG00000102195.10	2020	2020	2020	2020
ENSG00000269993.1	470	470	470	470
ENSG00000228717.1	1487	1487	1487	1487
ENSG00000278724.1	281	281	281	281
ENSG00000287918.2	2309	2950	3021	4905
ENSG00000160131.14	2704	2704	4715	5056
ENSG00000270052.1	435	435	435	435
ENSG00000214915.3	482	482	482	482
ENSG00000166049.11	3110	3110	3110	3110
ENSG00000130032.17	3103	2493	5977	6390
ENSG00000147378.11	1072	1072	1072	1072
ENSG00000183862.6	3285	3285	3285	3285
ENSG00000229967.1	825	825	850	1589
ENSG00000147381.12	1684	1770	1982	3008
ENSG00000102287.19	3149	3149	3149	3149
ENSG00000284363.1	81	81	81	81
ENSG00000283751.1	85	85	85	85
ENSG00000228965.1	880	880	880	880
ENSG00000242520.7	942	942	942	942
ENSG00000290892.1	719	719	719	719
ENSG00000266560.5	741	741	871	1310
ENSG00000124260.12	2696	2696	2741	2744
ENSG00000231937.1	551	551	551	551
ENSG00000011677.13	2683	2683	3669	3861
ENSG00000252205.1	105	105	105	105
ENSG00000207957.1	81	81	81	81
ENSG00000211583.3	109	109	109	109
ENSG00000207818.1	81	81	81	81
ENSG00000223940.1	1448	1448	1448	1448
ENSG00000287394.1	674	674	674	674
ENSG00000268089.3	6468	6468	6468	6468
ENSG00000269475.2	955	955	955	955
ENSG00000221867.9	1722	1722	1762	1773
ENSG00000268902.4	824	824	855	855
ENSG00000183305.14	1848	1886	1946	2026
ENSG00000198930.13	852	875	1037	1085
ENSG00000213401.10	1585	1664	1792	1965
ENSG00000290868.1	755	755	755	755
ENSG00000242599.8	237	237	237	237
ENSG00000231447.1	848	848	848	848
ENSG00000268606.6	1888	1916	2025	2272
ENSG00000268916.6	818	818	844	844
ENSG00000197172.11	1722	1722	1762	1773
ENSG00000286051.1	966	966	966	966
ENSG00000147400.10	1413	1413	1413	1413
ENSG00000147383.11	1731	1731	1833	1996
ENSG00000147394.20	4136	4316	4587	4927
ENSG00000286939.1	1469	1469	1469	1469
ENSG00000198883.12	3177	3192	3213	3428
ENSG00000234200.2	1364	1364	1364	1364
ENSG00000229979.1	264	264	264	264
ENSG00000183837.10	3654	3654	3682	3748
ENSG00000235961.6	2238	2238	2238	2238
ENSG00000268883.2	1200	1200	1200	1200
ENSG00000224931.4	6179	6179	6179	6179
ENSG00000198681.7	1711	1711	1711	1711
ENSG00000235219.1	310	310	310	310
ENSG00000273877.4	1222	1222	1222	1222
ENSG00000231600.1	199	199	199	199
ENSG00000278803.3	8071	8071	8071	8071
ENSG00000225110.3	3294	3294	3294	3294
ENSG00000063587.15	6348	6320	6420	6426
ENSG00000232249.1	224	224	224	224
ENSG00000214897.5	2992	2992	3389	3431
ENSG00000265170.2	298	298	298	298
ENSG00000189420.9	6403	6403	6403	6403
ENSG00000183479.13	1756	2111	2509	2586
ENSG00000213397.12	1449	1449	1593	2526
ENSG00000224963.3	1294	1294	1889	2167
ENSG00000182492.16	2353	2353	2353	2353
ENSG00000067842.19	5612	6742	6928	7458
ENSG00000262919.8	1208	1208	1253	1253
ENSG00000260081.2	1658	1783	2607	4519
ENSG00000217889.3	852	852	852	852
ENSG00000130829.18	2361	2361	2434	2512
ENSG00000237793.3	531	531	531	531
ENSG00000244335.3	285	285	285	285
ENSG00000130822.16	1530	1525	1612	2223
ENSG00000130821.17	2911	2911	3931	4064
ENSG00000185825.17	1420	1358	1789	1891
ENSG00000101986.12	2342	2342	3669	4154
ENSG00000232725.1	914	914	914	914
ENSG00000198753.12	6265	6265	6377	6377
ENSG00000184343.11	2278	1881	4479	4628
ENSG00000067829.20	1558	1594	1712	1808
ENSG00000180879.14	887	676	1671	1678
ENSG00000067840.13	3622	3689	3761	3765
ENSG00000184844.6	315	315	315	315
ENSG00000198910.14	4671	4829	5138	5140
ENSG00000284987.1	498	498	498	498
ENSG00000273769.5	1392	1392	1392	1392
ENSG00000126895.16	1584	1622	1825	1931
ENSG00000089820.17	3110	3174	3372	3385
ENSG00000102030.16	1087	955	1603	1691
ENSG00000102032.13	1328	1328	1334	1378
ENSG00000172534.14	8625	8625	8876	9011
ENSG00000235802.1	350	350	350	350
ENSG00000177854.8	1452	1452	1452	1452
ENSG00000265176.1	81	81	81	81
ENSG00000283694.1	79	79	79	79
ENSG00000184216.15	2769	2723	3581	3660
ENSG00000284286.1	70	70	70	70
ENSG00000169057.25	5924	6027	10467	10487
ENSG00000102076.10	1242	1242	1242	1242
ENSG00000277008.1	1221	1221	1221	1221
ENSG00000268221.6	1998	1998	1998	1998
ENSG00000274962.1	1221	1221	1221	1221
ENSG00000166160.9	1261	1261	1261	1261
ENSG00000277009.1	1216	1216	1216	1216
ENSG00000269433.4	1239	1239	1239	1239
ENSG00000278057.4	1449	1549	1566	1644
ENSG00000007350.17	2542	2542	2566	2765
ENSG00000231830.1	341	341	341	341
ENSG00000196924.19	7527	8259	8507	8509
ENSG00000285018.1	680	680	680	680
ENSG00000102119.12	1002	976	1281	1303
ENSG00000147403.18	1456	1456	2164	2235
ENSG00000280195.2	1965	1965	1965	1965
ENSG00000207165.1	135	135	135	135
ENSG00000013563.14	2761	2665	3008	3068
ENSG00000102125.17	1386	1477	1906	2447
ENSG00000197180.4	647	647	647	647
ENSG00000071553.18	2054	2054	2054	2054
ENSG00000203879.12	1513	1513	2240	2537
ENSG00000071859.15	1337	1337	1337	1337
ENSG00000276350.1	67	67	67	67
ENSG00000130827.6	10885	10885	10885	10885
ENSG00000196976.8	967	967	967	967
ENSG00000102178.13	1046	711	2327	2327
ENSG00000126903.16	1954	1893	2161	2247
ENSG00000264484.2	299	299	299	299
ENSG00000071889.17	1572	1712	1815	1934
ENSG00000160211.20	2192	2247	2417	3499
ENSG00000269335.7	1568	1534	2103	3709
ENSG00000279245.1	713	713	713	713
ENSG00000273041.1	1073	1073	1073	1073
ENSG00000268651.4	888	888	1008	1008
ENSG00000232155.1	93	93	93	93
ENSG00000184033.14	878	878	998	998
ENSG00000273773.1	76	76	76	76
ENSG00000213338.3	1073	1073	1073	1073
ENSG00000272681.2	713	713	713	713
ENSG00000275882.1	1073	1073	1073	1073
ENSG00000126890.14	876	876	993	993
ENSG00000226141.1	332	332	332	332
ENSG00000237619.2	903	903	903	903
ENSG00000160219.12	4731	4731	4745	4745
ENSG00000130826.19	2523	2398	3463	4091
ENSG00000206948.1	132	132	132	132
ENSG00000284450.1	61	61	61	61
ENSG00000206693.1	129	129	129	129
ENSG00000130830.15	1863	2006	2195	2197
ENSG00000229237.2	303	303	303	303
ENSG00000203870.6	1016	1016	1016	1016
ENSG00000185010.15	5038	3464	9032	10507
ENSG00000274183.2	587	587	587	587
ENSG00000288722.1	1707	1707	1707	1707
ENSG00000221533.1	99	99	99	99
ENSG00000224069.1	532	532	532	532
ENSG00000237859.2	1131	1131	1131	1131
ENSG00000233688.1	605	605	605	605
ENSG00000165775.18	6297	6297	6297	6297
ENSG00000288258.1	472	472	472	472
ENSG00000182712.16	872	872	881	1313
ENSG00000214827.11	1377	1377	2184	2300
ENSG00000185515.16	2339	2705	2846	2935
ENSG00000235991.4	755	755	755	755
ENSG00000155959.12	1369	1547	1616	1857
ENSG00000224978.1	335	335	335	335
ENSG00000155961.5	3413	3413	3413	3413
ENSG00000155962.13	2623	2623	2623	2623
ENSG00000225008.1	994	994	994	994
ENSG00000228986.1	973	973	973	973
ENSG00000230491.1	244	244	244	244
ENSG00000224216.1	894	894	1329	1721
ENSG00000230578.4	271	271	271	271
ENSG00000290643.1	426	426	426	426
ENSG00000277858.2	591	591	591	591
ENSG00000288709.1	1707	1707	1707	1707
ENSG00000221190.1	99	99	99	99
ENSG00000277150.2	1707	1707	1707	1707
ENSG00000221603.1	99	99	99	99
ENSG00000277745.1	591	591	591	591
ENSG00000224533.4	1702	1702	1702	1702
ENSG00000225393.1	553	553	553	553
ENSG00000185973.12	2490	2270	3952	4374
ENSG00000168939.13	7124	8931	9019	9240
ENSG00000237801.6	992	992	992	992
ENSG00000237040.6	250	250	250	250
ENSG00000124333.16	1916	2496	2594	2594
ENSG00000228410.6	334	334	334	334
ENSG00000223484.7	880	880	880	880
ENSG00000124334.18	2035	2035	2038	2163
ENSG00000270726.6	773	773	773	773
ENSG00000185203.12	1054	1054	1054	1054
ENSG00000182484.15	1437	1437	1437	1437
ENSG00000227159.8	1306	1306	1306	1306
ENSG00000228572.7_PAR_Y	259	259	259	259
ENSG00000182378.15_PAR_Y	5302	5302	5318	5391
ENSG00000178605.14_PAR_Y	1875	1875	1875	1875
ENSG00000226179.6_PAR_Y	428	428	428	428
ENSG00000167393.18_PAR_Y	2378	2378	2378	2378
ENSG00000281849.3_PAR_Y	484	484	484	484
ENSG00000275287.5_PAR_Y	290	290	290	290
ENSG00000280767.3_PAR_Y	515	515	515	515
ENSG00000234958.6_PAR_Y	328	328	328	328
ENSG00000229232.6_PAR_Y	117	117	117	117
ENSG00000185960.15_PAR_Y	3748	2854	7934	9145
ENSG00000237531.6_PAR_Y	588	588	588	588
ENSG00000225661.7_PAR_Y	730	730	730	730
ENSG00000205755.12_PAR_Y	1365	1538	1545	1564
ENSG00000198223.18_PAR_Y	1601	1628	2291	2892
ENSG00000265658.6_PAR_Y	75	75	75	75
ENSG00000223274.6_PAR_Y	120	120	120	120
ENSG00000185291.12_PAR_Y	1508	1508	1541	1710
ENSG00000169100.14_PAR_Y	1451	1451	1451	1451
ENSG00000236871.7_PAR_Y	363	363	370	592
ENSG00000236017.8_PAR_Y	637	637	840	949
ENSG00000169093.16_PAR_Y	2049	2048	2065	2230
ENSG00000182162.11_PAR_Y	4267	4267	4267	4267
ENSG00000197976.12_PAR_Y	2693	2693	3199	4070
ENSG00000196433.13_PAR_Y	1135	1087	1330	1330
ENSG00000289620.2_PAR_Y	404	404	404	404
ENSG00000223511.7_PAR_Y	540	540	636	1001
ENSG00000234622.6_PAR_Y	548	548	548	548
ENSG00000169084.15_PAR_Y	2579	2579	2579	2579
ENSG00000223571.6_PAR_Y	651	651	651	651
ENSG00000214717.12_PAR_Y	4086	4502	4510	4764
ENSG00000289007.2_PAR_Y	1677	1677	1677	1677
ENSG00000277120.5_PAR_Y	64	64	64	64
ENSG00000291040.1_PAR_Y	1244	991	2788	4515
ENSG00000223773.10_PAR_Y	561	561	561	561
ENSG00000230542.6_PAR_Y	1340	1340	1340	1340
ENSG00000002586.20_PAR_Y	949	918	1243	2070
ENSG00000290840.1	669	607	1492	2729
ENSG00000251841.1	105	105	105	105
ENSG00000184895.8	828	828	828	828
ENSG00000237659.1	502	502	502	502
ENSG00000232195.1	237	237	237	237
ENSG00000286130.1	1151	1151	1151	1151
ENSG00000129824.16	1189	1189	1189	1189
ENSG00000227289.3	1191	1191	1191	1191
ENSG00000290841.1	647	647	647	647
ENSG00000229163.2	1089	1089	1089	1089
ENSG00000278847.1	366	366	366	366
ENSG00000067646.12	4046	4288	5336	5436
ENSG00000233070.1	459	459	500	796
ENSG00000223600.1	207	207	207	207
ENSG00000231535.8	1005	952	1566	4490
ENSG00000234652.1	1019	1019	1019	1019
ENSG00000216777.1	159	159	159	159
ENSG00000176679.9	903	903	927	975
ENSG00000232927.1	1064	1064	1064	1064
ENSG00000225653.1	1550	1550	1550	1550
ENSG00000286050.1	1057	1057	1057	1057
ENSG00000218410.1	1646	1646	1646	1646
ENSG00000229518.1	417	417	417	417
ENSG00000229308.1	559	559	559	559
ENSG00000252900.1	106	106	106	106
ENSG00000225878.1	1164	1164	1164	1164
ENSG00000277930.1	577	577	582	844
ENSG00000099715.15	5989	4767	9039	11601
ENSG00000252468.1	191	191	191	191
ENSG00000231341.1	855	855	855	855
ENSG00000235001.3	1220	1220	1220	1220
ENSG00000214207.2	1287	1287	1287	1287
ENSG00000278585.1	176	176	176	176
ENSG00000235175.1	438	438	438	438
ENSG00000285470.1	1237	1237	1237	1237
ENSG00000237195.1	464	464	464	464
ENSG00000290369.1	512	512	512	512
ENSG00000250204.3	549	549	549	549
ENSG00000168757.13	1023	1125	1166	1177
ENSG00000290448.1	1399	1399	2332	2551
ENSG00000234830.9	540	540	540	540
ENSG00000238235.1	1045	1045	1045	1045
ENSG00000275352.1	292	292	292	292
ENSG00000234583.1	509	509	509	509
ENSG00000235094.3	593	593	593	593
ENSG00000223744.1	1034	1034	1034	1034
ENSG00000229643.2	2355	2355	2355	2355
ENSG00000129816.5	910	910	910	910
ENSG00000212856.6	3069	3069	3168	5851
ENSG00000237563.2	496	496	496	496
ENSG00000147753.9	1367	1367	1367	1367
ENSG00000185700.10	524	524	531	708
ENSG00000235895.1	269	269	269	269
ENSG00000232620.1	467	467	467	467
ENSG00000224953.1	219	219	219	219
ENSG00000274365.1	192	192	192	192
ENSG00000233634.1	546	546	546	546
ENSG00000099721.16	773	773	926	968
ENSG00000237701.1	322	322	322	322
ENSG00000092377.15	2361	2376	2396	2407
ENSG00000273906.1	2110	2110	2110	2110
ENSG00000232583.1	205	205	205	205
ENSG00000099725.14	4118	4118	7218	7218
ENSG00000289826.1	477	477	477	477
ENSG00000252633.1	299	299	299	299
ENSG00000251996.1	112	112	112	112
ENSG00000252155.1	108	108	108	108
ENSG00000252472.1	105	105	105	105
ENSG00000275280.1	385	385	385	385
ENSG00000238073.1	720	720	720	720
ENSG00000223422.1	662	662	662	662
ENSG00000236435.1	868	868	868	868
ENSG00000236690.2	662	662	662	662
ENSG00000290323.1	1444	1639	1660	3228
ENSG00000234795.11	996	996	996	996
ENSG00000237048.4	1123	1123	1123	1123
ENSG00000278854.1	671	671	671	671
ENSG00000215603.4	1191	1191	1191	1191
ENSG00000273863.1	713	713	713	713
ENSG00000244246.1	669	669	669	669
ENSG00000229745.1	265	265	265	265
ENSG00000241200.1	820	820	820	820
ENSG00000239893.3	1764	1764	2183	2306
ENSG00000227204.1	1059	1059	1059	1059
ENSG00000225809.1	992	992	992	992
ENSG00000215601.3	443	443	443	443
ENSG00000224634.1	1213	1213	1213	1213
ENSG00000223955.1	424	424	424	424
ENSG00000234179.1	1119	1119	1119	1119
ENSG00000226529.1	368	368	368	368
ENSG00000234850.1	470	470	470	470
ENSG00000227830.1	673	673	673	673
ENSG00000216824.2	1110	1110	1110	1110
ENSG00000275866.1	385	385	385	385
ENSG00000286217.2	2369	2164	5792	12249
ENSG00000233699.2	1642	1642	1642	1642
ENSG00000232419.1	269	269	269	269
ENSG00000290381.1	837	837	837	837
ENSG00000180910.9	303	303	303	303
ENSG00000228207.1	625	625	625	625
ENSG00000173357.13	1159	1159	1159	1159
ENSG00000290342.1	329	329	329	329
ENSG00000273731.1	386	386	386	386
ENSG00000230025.1	558	558	558	558
ENSG00000231988.1	783	783	783	783
ENSG00000232235.1	1618	1618	1618	1618
ENSG00000224408.1	294	294	294	294
ENSG00000238154.1	1745	1745	1745	1745
ENSG00000232924.1	333	333	333	333
ENSG00000197038.6	1404	1404	1404	1404
ENSG00000275310.1	249	249	249	249
ENSG00000232808.1	259	259	259	259
ENSG00000233803.9	1161	1161	1179	1190
ENSG00000225560.6	1450	1450	2340	2790
ENSG00000229549.9	1143	1143	1161	1172
ENSG00000228383.7	2325	2325	2325	2325
ENSG00000286120.1	457	457	457	457
ENSG00000188656.8	1114	1114	1114	1114
ENSG00000237802.7	2340	2340	2340	2340
ENSG00000286173.1	457	457	457	457
ENSG00000228927.10	1143	1143	1161	1172
ENSG00000290330.1	467	467	467	467
ENSG00000225516.8	457	457	457	457
ENSG00000258992.7	1166	1166	1171	1172
ENSG00000290373.1	467	467	467	467
ENSG00000274196.6	457	457	457	457
ENSG00000238074.6	1179	1179	1179	1179
ENSG00000290607.1	2325	2325	2325	2325
ENSG00000230066.7	456	456	456	456
ENSG00000270073.1	926	926	926	926
ENSG00000290332.1	2338	2338	2338	2338
ENSG00000234803.9	457	457	457	457
ENSG00000236424.7	1143	1143	1161	1172
ENSG00000224336.2	764	764	764	764
ENSG00000236786.1	923	923	923	923
ENSG00000231436.1	1145	1145	1145	1145
ENSG00000234110.1	745	745	745	745
ENSG00000226223.1	468	468	468	468
ENSG00000232617.1	261	261	261	261
ENSG00000183385.9	524	524	531	708
ENSG00000147761.8	1367	1367	1367	1367
ENSG00000228890.1	307	307	307	307
ENSG00000212855.5	3168	3168	3168	3168
ENSG00000129845.5	910	910	910	910
ENSG00000224075.2	1009	1009	1591	1792
ENSG00000228379.1	448	448	448	448
ENSG00000229208.1	1028	1028	1028	1028
ENSG00000274445.1	241	241	241	241
ENSG00000231874.3	509	509	509	509
ENSG00000187657.6	914	914	914	914
ENSG00000239225.1	512	512	512	512
ENSG00000234950.1	810	810	810	810
ENSG00000290344.1	1164	1164	1164	1164
ENSG00000236718.5	1147	1147	1147	1147
ENSG00000243643.1	630	630	630	630
ENSG00000290378.1	142	142	142	142
ENSG00000225685.2	936	936	936	936
